blob_home,data_root,batch_id,image_id,cutout_num,datetime,cutout_id,cutout_path,is_primary,extends_border,cutout_version,schema_version,area,scientific_name,common_name,USDA_symbol,EPPO,authority,collection_location,polygon_id,hex,r,g,b,area_bbox,area_convex,axis_major_length,axis_minor_length,centroid0,centroid1,eccentricity,extent,solidity,perimeter,is_green,green_sum
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,17,2022:07:06 20:52:12,MD_Row-10_1657112115_17,MD_2022-07-06/MD_Row-10_1657112115_17.png,False,True,1.0,1.0,97819.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,158703.0,106238.0,1358.8615680797407,760.7510276708923,2580.272792372144,2306.344688928422,8.155912082356764,6.035711629185026,9.133728686087865,3860.7040738499663,True,74671
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,18,2022:07:06 20:52:12,MD_Row-10_1657112115_18,MD_2022-07-06/MD_Row-10_1657112115_18.png,False,True,1.0,1.0,8965.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,15530.0,11471.0,280.4757830718008,195.96486091508893,357.39309803848073,321.0470855228681,2.791790842647503,2.4143521618854096,3.27785611126622,1000.9919907732865,True,5754
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,19,2022:07:06 20:52:12,MD_Row-10_1657112115_19,MD_2022-07-06/MD_Row-10_1657112115_19.png,False,True,1.0,1.0,271920.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,616011.0,387787.0,1376.7752780883125,855.3419751524715,1888.6985993004791,1630.6555789064014,3.763951110568443,2.844122926225814,4.240423448956658,7442.218284861448,True,195389
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,20,2022:07:06 20:52:12,MD_Row-10_1657112115_20,MD_2022-07-06/MD_Row-10_1657112115_20.png,False,True,1.0,1.0,80173.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,197168.0,125355.0,1294.2750730977561,568.3836415338596,1801.4227690478278,2330.839418428075,6.8729781253413105,4.205582210684952,6.638535331277546,3954.0167363284245,True,58655
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,21,2022:07:06 20:52:12,MD_Row-10_1657112115_21,MD_2022-07-06/MD_Row-10_1657112115_21.png,True,True,1.0,1.0,4627.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,11663.0,7372.0,118.19532936740885,72.31422532838735,69.43030041063324,69.05251783012751,0.7909972900978589,0.39672468490096885,0.6276451437873033,454.6761902332485,True,1284
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,22,2022:07:06 20:52:12,MD_Row-10_1657112115_22,MD_2022-07-06/MD_Row-10_1657112115_22.png,False,True,1.0,1.0,13015.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,22835.0,16462.0,243.1618526252631,153.6679121924459,296.6902267903782,225.24628303680305,2.112515649774403,1.7751322078680332,2.412472642227147,998.596067174143,True,8263
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,23,2022:07:06 20:52:12,MD_Row-10_1657112115_23,MD_2022-07-06/MD_Row-10_1657112115_23.png,False,True,1.0,1.0,4604.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,10656.0,7794.0,108.1310021304913,91.48397251824558,48.79039965247611,60.756733275412685,0.53310739521844,0.43205705705705705,0.5907108031819348,580.1919548795365,True,2320
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,24,2022:07:06 20:52:12,MD_Row-10_1657112115_24,MD_2022-07-06/MD_Row-10_1657112115_24.png,True,True,1.0,1.0,4187.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,11160.0,7344.0,127.94666050420618,84.17208752210243,61.0031048483401,55.36708860759494,0.7531327472235259,0.37517921146953404,0.5701252723311547,520.5584412271571,True,1609
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,25,2022:07:06 20:52:12,MD_Row-10_1657112115_25,MD_2022-07-06/MD_Row-10_1657112115_25.png,False,True,1.0,1.0,18970.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,43910.0,31805.0,299.00702761987077,191.21918211598077,333.0706179691759,468.40708526754383,1.6164166615066833,2.105399940294208,2.506388837571747,1567.704760932994,True,13683
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,26,2022:07:06 20:52:12,MD_Row-10_1657112115_26,MD_2022-07-06/MD_Row-10_1657112115_26.png,False,True,1.0,1.0,1648.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,4822.0,2975.0,96.92660301795824,46.41017636797319,86.81492121528686,104.98258901366762,1.6091733003189495,0.9244975744975745,1.4280839231547016,284.4446968344225,False,929
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,27,2022:07:06 20:52:12,MD_Row-10_1657112115_27,MD_2022-07-06/MD_Row-10_1657112115_27.png,False,True,1.0,1.0,10079.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,20018.0,11851.0,314.9304954857429,175.92890635246692,335.95941643760597,428.7931887127457,3.0452804051374605,2.1330360560286445,3.440825905347703,1023.16966030295,True,5672
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,28,2022:07:06 20:52:12,MD_Row-10_1657112115_28,MD_2022-07-06/MD_Row-10_1657112115_28.png,False,True,1.0,1.0,31002.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,52376.0,34525.0,675.4997472866917,388.33896174316453,977.6893011760833,986.6035929458627,5.541819004545714,4.114744359428356,6.343734435057236,2005.4053377838823,True,21623
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,29,2022:07:06 20:52:12,MD_Row-10_1657112115_29,MD_2022-07-06/MD_Row-10_1657112115_29.png,False,True,1.0,1.0,11505.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,25300.0,14880.0,296.6081190974196,150.81168833410328,239.24065202428528,262.5745244860034,2.551534036824523,1.3024863196686765,2.632637639438647,904.0458146424487,True,7076
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,30,2022:07:06 20:52:12,MD_Row-10_1657112115_30,MD_2022-07-06/MD_Row-10_1657112115_30.png,False,True,1.0,1.0,17380.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,32666.0,21383.0,364.49862706508384,204.15053176886533,370.4096247812038,357.1394324409859,2.4362450324574096,1.5854403649433655,2.4461128158783083,1314.1656556895932,True,11594
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,31,2022:07:06 20:52:12,MD_Row-10_1657112115_31,MD_2022-07-06/MD_Row-10_1657112115_31.png,False,True,1.0,1.0,6517.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,17875.0,10846.0,137.08569241782266,106.37770807798988,76.58953506214516,72.11324228939696,0.630739990199921,0.36458741258741256,0.6008666789599852,645.4112549695428,True,2909
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,32,2022:07:06 20:52:12,MD_Row-10_1657112115_32,MD_2022-07-06/MD_Row-10_1657112115_32.png,False,True,1.0,1.0,5938.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,10800.0,7293.0,179.52743988025878,88.42333543179635,115.58901807542048,112.1442115204913,1.7385649916434098,1.2364350638196173,1.7420678155491112,533.842712474619,True,3481
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,33,2022:07:06 20:52:12,MD_Row-10_1657112115_33,MD_2022-07-06/MD_Row-10_1657112115_33.png,True,False,1.0,1.0,1105.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,3500.0,1762.0,92.85339913768925,26.039302351627533,63.12398190045249,43.83076923076923,0.9598731459047363,0.3157142857142857,0.6271282633371169,242.37972567696687,False,298
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,34,2022:07:06 20:52:12,MD_Row-10_1657112115_34,MD_2022-07-06/MD_Row-10_1657112115_34.png,True,True,1.0,1.0,8500.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,20859.0,13977.0,236.09407574509757,130.5064059602625,168.70467477830258,138.06747529365205,1.7124930280311164,0.9997858935326865,1.4451053663317814,900.3767670841366,True,2405
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,35,2022:07:06 20:52:12,MD_Row-10_1657112115_35,MD_2022-07-06/MD_Row-10_1657112115_35.png,False,True,1.0,1.0,265648.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,463107.0,360195.0,1110.086108865206,728.1102722204162,1055.8150033653856,405.4353121536141,2.38121258628417,1.7376458838752238,2.515067232044686,5393.801620320524,True,172070
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,36,2022:07:06 20:52:12,MD_Row-10_1657112115_36,MD_2022-07-06/MD_Row-10_1657112115_36.png,True,True,1.0,1.0,5368.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,13328.0,8294.0,122.19928530334015,80.06714200778033,80.08997764530551,62.85972429210134,0.755440061679618,0.4027611044417767,0.6472148541114059,662.2752160002217,True,2939
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,37,2022:07:06 20:52:12,MD_Row-10_1657112115_37,MD_2022-07-06/MD_Row-10_1657112115_37.png,False,True,1.0,1.0,117048.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,184976.0,134762.0,1308.6670869150748,759.3452816897666,2309.1068775502554,818.6507705178512,5.57916472423074,4.1401422073425005,5.818274784465825,4237.319297539116,True,94066
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,38,2022:07:06 20:52:12,MD_Row-10_1657112115_38,MD_2022-07-06/MD_Row-10_1657112115_38.png,False,True,1.0,1.0,8228.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,26355.0,12901.0,268.3873293682274,134.07565845475602,169.98261323633093,180.26432492354445,1.6114087390892342,0.8793027374705319,1.4278945738719677,891.6549416771886,True,5937
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,39,2022:07:06 20:52:12,MD_Row-10_1657112115_39,MD_2022-07-06/MD_Row-10_1657112115_39.png,False,True,1.0,1.0,179215.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,364678.0,256479.0,1357.8983152352005,729.9337459532165,1217.8326186122642,1679.7372781826691,3.7521121635307635,3.3371856567644547,4.343466150356181,6140.428170766716,True,125372
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,40,2022:07:06 20:52:12,MD_Row-10_1657112115_40,MD_2022-07-06/MD_Row-10_1657112115_40.png,False,True,1.0,1.0,3149.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,7344.0,4931.0,101.97740020638753,69.44293828834317,62.38107335662115,35.19402985074627,0.7323168928699942,0.4287854030501089,0.6386128574325695,426.79498525986656,False,855
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,41,2022:07:06 20:52:12,MD_Row-10_1657112115_41,MD_2022-07-06/MD_Row-10_1657112115_41.png,False,True,1.0,1.0,10629.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,21412.0,15187.0,293.4103595147616,181.04143703453872,249.02261056975482,320.0729315684853,2.3833362611110203,1.527561939839145,2.385026220965801,1064.708765546351,True,7057
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,42,2022:07:06 20:52:12,MD_Row-10_1657112115_42,MD_2022-07-06/MD_Row-10_1657112115_42.png,False,True,1.0,1.0,3713.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,9114.0,5453.0,89.34240647660151,76.81362193374774,49.456234850525185,52.54457312146512,0.5106870857693461,0.4073952161509765,0.6809095910507977,490.2091988222396,True,1782
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,43,2022:07:06 20:52:12,MD_Row-10_1657112115_43,MD_2022-07-06/MD_Row-10_1657112115_43.png,True,True,1.0,1.0,2552.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,6072.0,3483.0,91.50984639420855,48.46829200474156,37.66614420062696,42.43495297805643,0.848215596628415,0.42028985507246375,0.732701693942004,309.14927829866735,False,628
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,44,2022:07:06 20:52:12,MD_Row-10_1657112115_44,MD_2022-07-06/MD_Row-10_1657112115_44.png,False,True,1.0,1.0,3908.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,9306.0,5625.0,113.82204875371805,63.58505138525697,51.852354145342886,43.767144319344936,0.8294131889950648,0.41994412207178167,0.6947555555555556,425.1614716074871,True,1941
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,45,2022:07:06 20:52:12,MD_Row-10_1657112115_45,MD_2022-07-06/MD_Row-10_1657112115_45.png,False,False,1.0,1.0,1911.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,5320.0,3447.0,81.24741846600423,55.93094794265329,42.50601779173208,39.51700680272109,0.7253286331015343,0.3592105263157895,0.5543951261966927,331.469083452062,False,497
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,46,2022:07:06 20:52:12,MD_Row-10_1657112115_46,MD_2022-07-06/MD_Row-10_1657112115_46.png,False,True,1.0,1.0,3420.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,6396.0,5290.0,91.717389664728,71.80088558091842,50.85087719298246,44.398538011695905,0.6222114771349696,0.5347091932457786,0.6465028355387523,468.2031021678298,True,1970
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,47,2022:07:06 20:52:12,MD_Row-10_1657112115_47,MD_2022-07-06/MD_Row-10_1657112115_47.png,False,False,1.0,1.0,2641.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,6018.0,3491.0,127.79076907380636,66.9572128098562,107.00629841961191,53.71960583179212,1.6480195301204041,0.8827364135185279,1.5478858928294188,432.86605307173204,True,1042
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,48,2022:07:06 20:52:12,MD_Row-10_1657112115_48,MD_2022-07-06/MD_Row-10_1657112115_48.png,False,True,1.0,1.0,1413.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,1680.0,1546.0,45.379885681732134,44.17849825992126,41.50106157112526,52.040339702760086,0.2285763360646562,0.8410714285714286,0.9139715394566623,189.18986283848346,False,305
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,49,2022:07:06 20:52:12,MD_Row-10_1657112115_49,MD_2022-07-06/MD_Row-10_1657112115_49.png,False,True,1.0,1.0,3048.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,6402.0,4536.0,105.09990918195727,52.117142564049665,63.46489501312336,49.24671916010499,0.8683899712170854,0.4761012183692596,0.671957671957672,434.0254326381661,True,1283
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,50,2022:07:06 20:52:12,MD_Row-10_1657112115_50,MD_2022-07-06/MD_Row-10_1657112115_50.png,False,True,1.0,1.0,4757.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,8760.0,6877.0,117.27863250144223,72.76786866510535,26.107000210216523,63.37607735968047,0.7842302124456979,0.5430365296803653,0.6917260433328486,646.4873734152916,True,1871
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,51,2022:07:06 20:52:12,MD_Row-10_1657112115_51,MD_2022-07-06/MD_Row-10_1657112115_51.png,False,True,1.0,1.0,2722.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,3690.0,2890.0,87.86933736280375,44.45072195989545,25.637766348273328,50.66972814107274,0.8626079911098646,0.737669376693767,0.9418685121107266,240.91168824543144,False,750
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,52,2022:07:06 20:52:12,MD_Row-10_1657112115_52,MD_2022-07-06/MD_Row-10_1657112115_52.png,False,True,1.0,1.0,1361.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,3848.0,2057.0,91.85592095232818,28.222691878342903,48.481263776634826,31.397501836884643,0.9516289739094875,0.3536902286902287,0.66164316966456,231.4152595828996,False,692
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,53,2022:07:06 20:52:12,MD_Row-10_1657112115_53,MD_2022-07-06/MD_Row-10_1657112115_53.png,False,True,1.0,1.0,1165.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,1508.0,1212.0,52.18411423078364,28.62825961596363,77.54077253218884,16.27038626609442,0.8360842619478019,0.7725464190981433,0.9612211221122112,137.0538238691624,False,733
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112115,54,2022:07:06 20:52:12,MD_Row-10_1657112115_54,MD_2022-07-06/MD_Row-10_1657112115_54.png,False,True,1.0,1.0,928.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,928.0,928.0,36.932370625238775,33.46640106136302,14.0,15.5,0.42294873270709027,1.0,1.0,118.0,False,301
data,semifield-cutouts,MD_2022-07-06,MD_Row-10_1657112139,0,2022:07:06 20:52:36,MD_Row-10_1657112139_0,MD_2022-07-06/MD_Row-10_1657112139_0.png,False,True,1.0,1.0,70116.0,Chenopodium album,Common lambsquarters,CHAL7,CHEAL,Linnaeus,MD,,#60e88e,96,232,142,122678.0,79570.0,985.1222181595174,522.2280278575298,1162.4741075248246,2159.9037824273864,5.912242738002654,4.328280232067589,6.369102630273047,2939.711037056153,True,51841
